public_entity_id;official_name;official_name_norm;source_system;source_code;is_public_entity;is_public_service_strict;public_entity_type;chilecompra_reference_match;datos_gob_reference_match;dipres_reference_match;rut;entity_id;sii_legal_name;sii_match_method;sii_match_confidence;source_url;source_api_url;strict_reference_url
PUB-CL-C223381592B17BF0BF34;SERVICIO SALUD ARAUCANIA NORTE HOSPITAL CURACAUTIN;SERVICIO SALUD ARAUCANIA NORTE HOSPITAL CURACAUTIN;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:7433;true;false;PUBLIC_HEALTH;true;false;false;61602241-5;ENT-RUT-61602241-5;SERVICIO SALUD ARAUCANIA NORTE HOSPITAL CURACAUTIN;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-836404B57C00EF0B15B8;SERVICIO SALUD ARAUCANIA NORTE HOSPITAL VICTORIA;SERVICIO SALUD ARAUCANIA NORTE HOSPITAL VICTORIA;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:7288;true;false;PUBLIC_HEALTH;true;false;false;61602229-6;ENT-RUT-61602229-6;SERVICIO SALUD ARAUCANIA NORTE HOSPITAL VICTORIA;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-3977785E5000472CA6BE;SERVICIO SALUD ARAUCANIA SUR HOSPITAL PITRUFQUEN;SERVICIO SALUD ARAUCANIA SUR HOSPITAL PITRUFQUEN;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:7048;true;false;PUBLIC_HEALTH;true;false;false;61602238-5;ENT-RUT-61602238-5;SERVICIO SALUD ARAUCANIA SUR HOSPITAL PITRUFQUEN;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-4BCA2FA11483719C8830;SERVICIO SALUD ARAUCANIA SUR HOSPITAL TOLTEN;SERVICIO SALUD ARAUCANIA SUR HOSPITAL TOLTEN;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:7062;true;false;PUBLIC_HEALTH;true;false;false;61602243-1;ENT-RUT-61602243-1;SERVICIO SALUD ARAUCANIA SUR HOSPITAL TOLTEN;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-180455CD91885733241B;SERVICIO SALUD ATACAMA HOSPITAL DE HUASCO;SERVICIO SALUD ATACAMA HOSPITAL DE HUASCO;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:7414;true;false;PUBLIC_HEALTH;true;false;false;61606309-K;ENT-RUT-61606309-K;SERVICIO SALUD ATACAMA HOSPITAL DE HUASCO;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-B2B62CF2D9A82CD2685F;SERVICIO SALUD BIO BIO HOSPITAL NACIMIENTO;SERVICIO SALUD BIO BIO HOSPITAL NACIMIENTO;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:7388;true;false;PUBLIC_HEALTH;true;false;false;61602220-2;ENT-RUT-61602220-2;SERVICIO SALUD BIO BIO HOSPITAL NACIMIENTO;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-81F83206E18305F5C27B;SERVICIO SALUD OCCIDENTE HOSPITAL DR FELIX BULNES CERDA;SERVICIO SALUD OCCIDENTE HOSPITAL DR FELIX BULNES CERDA;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:7383;true;false;PUBLIC_HEALTH;true;false;false;61608205-1;ENT-RUT-61608205-1;SERVICIO SALUD OCCIDENTE HOSPITAL DR FELIX BULNES CERDA;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-1EF47BC1DEC3B1E137B6;SERVICIO SALUD TALCAHUANO HOSPITAL PENCO-LIRQUEN;SERVICIO SALUD TALCAHUANO HOSPITAL PENCO LIRQUEN;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:7446;true;false;PUBLIC_HEALTH;true;false;false;61602198-2;ENT-RUT-61602198-2;SERVICIO SALUD TALCAHUANO HOSPITAL PENCO-LIRQUEN;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-642BDB502A7BD7BC05B1;Servicio de Salud Metropolitano del Ambiente;SERVICIO DE SALUD METROPOLITANO DEL AMBIENTE;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:7188;true;false;PUBLIC_HEALTH;true;false;false;;;;NO_RUT_MATCH;UNMATCHED;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-12056D973E7B30D04FAE;Servicio de Salud O´Higgins;SERVICIO DE SALUD O HIGGINS;DATOS_GOB_INSTITUTIONS;DATOS_GOB:servicio_de_salud_ohiggins;true;true;PUBLIC_HEALTH;false;true;true;;;;NO_RUT_MATCH;UNMATCHED;https://datos.gob.cl/organization/;https://datos.gob.cl/api/3/action/organization_list?all_fields=true;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-F088C3C09CA36A1E6F50;Servicio de Salud Talcahuano;SERVICIO DE SALUD TALCAHUANO;DATOS_GOB_INSTITUTIONS;DATOS_GOB:servicio_de_salud_talcahuano;true;true;PUBLIC_HEALTH;false;true;true;;;;NO_RUT_MATCH;UNMATCHED;https://datos.gob.cl/organization/;https://datos.gob.cl/api/3/action/organization_list?all_fields=true;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-0CB8FF10505DCE763609;Servicio de Salud Valdivia;SERVICIO DE SALUD VALDIVIA;DATOS_GOB_INSTITUTIONS;DATOS_GOB:servicio_de_salud_valdivia;true;false;PUBLIC_HEALTH;false;true;false;;;;NO_RUT_MATCH;UNMATCHED;https://datos.gob.cl/organization/;https://datos.gob.cl/api/3/action/organization_list?all_fields=true;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-BC3A54CDE84CE91C42C3;AGENCIA CHILENA DE COOPERACION INTERNACIONAL PARA EL DESARROLLO;AGENCIA CHILENA DE COOPERACION INTERNACIONAL PARA EL DESARROLLO;CHILECOMPRA_MERCADO_PUBLICO | DATOS_GOB_INSTITUTIONS;CHILECOMPRA:7086 | DATOS_GOB:agencia_de_cooperacion_internacional;true;false;PUBLIC_SERVICE_OR_AGENCY;true;true;false;60108000-1;ENT-RUT-60108000-1;AGENCIA CHILENA DE COOPERACION INTERNACIONAL PARA EL DESARROLLO;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-095774505CE07F7DAC84;AGENCIA CHILENA DE EFICIENCIA ENERGETICA;AGENCIA CHILENA DE EFICIENCIA ENERGETICA;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:1224636;true;false;PUBLIC_SERVICE_OR_AGENCY;true;false;false;65030848-4;ENT-RUT-65030848-4;AGENCIA CHILENA DE EFICIENCIA ENERGETICA;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-1B18395D420E987F8737;AGENCIA DE PROMOCION DE LA INVERSION EXTRANJERA;AGENCIA DE PROMOCION DE LA INVERSION EXTRANJERA;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:7193;true;false;PUBLIC_SERVICE_OR_AGENCY;true;false;false;60720000-9;ENT-RUT-60720000-9;AGENCIA DE PROMOCION DE LA INVERSION EXTRANJERA;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-455E8034EB26AE5E0D0D;Agencia Nacional de Inteligencia;AGENCIA NACIONAL DE INTELIGENCIA;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:7212;true;true;PUBLIC_SERVICE_OR_AGENCY;true;false;true;61923300-K;ENT-RUT-61923300-K;AGENCIA NACIONAL DE INTELIGENCIA;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-FBB6AA7FFF431E8EBCB1;Agencia de Sustentabilidad y Cambio Climático;AGENCIA DE SUSTENTABILIDAD Y CAMBIO CLIMATICO;DATOS_GOB_INSTITUTIONS;DATOS_GOB:agencia-de-sustentabilidad-y-cambio-climatico;true;false;PUBLIC_SERVICE_OR_AGENCY;false;true;false;75980060-5;ENT-RUT-75980060-5;AGENCIA DE SUSTENTABILIDAD Y CAMBIO CLIMATICO;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos.gob.cl/organization/;https://datos.gob.cl/api/3/action/organization_list?all_fields=true;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-1AB36071F6F81D39F979;DIRECCION DE COMPRAS Y CONTRATACION PUBLICA;DIRECCION DE COMPRAS Y CONTRATACION PUBLICA;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:6945;true;false;PUBLIC_SERVICE_OR_AGENCY;true;false;false;60808000-7;ENT-RUT-60808000-7;DIRECCION DE COMPRAS Y CONTRATACION PUBLICA;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-E611DBDB6B5A70E54C9A;DIRECCION DE PRESUPUESTOS MINISTERIO DE;DIRECCION DE PRESUPUESTOS MINISTERIO DE;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:7012;true;false;PUBLIC_SERVICE_OR_AGENCY;true;false;false;60802000-4;ENT-RUT-60802000-4;DIRECCION DE PRESUPUESTOS MINISTERIO DE;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-ACCB28907A31779BE9DC;DIRECCION DEL TRABAJO;DIRECCION DEL TRABAJO;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:7000;true;true;PUBLIC_SERVICE_OR_AGENCY;true;false;true;61502000-1;ENT-RUT-61502000-1;DIRECCION DEL TRABAJO;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-828DA5C34D3ED7D5144A;DIRECCION GENERAL DE AERONAUTICA CIVIL;DIRECCION GENERAL DE AERONAUTICA CIVIL;CHILECOMPRA_MERCADO_PUBLICO | DATOS_GOB_INSTITUTIONS;CHILECOMPRA:7202 | DATOS_GOB:direccion_general_de_aeronautica_civil;true;false;PUBLIC_SERVICE_OR_AGENCY;true;true;false;;;;NO_RUT_MATCH;UNMATCHED;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-94B1B096A1777D0D23AA;DIRECCION GENERAL DE MOVILIZACIONN NACIONAL;DIRECCION GENERAL DE MOVILIZACIONN NACIONAL;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:7127;true;false;PUBLIC_SERVICE_OR_AGENCY;true;false;false;61110000-0;ENT-RUT-61110000-0;DIRECCION GENERAL DE MOVILIZACIONN NACIONAL;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-43FA87A742340DAF080A;DIRECCION GENERAL DE PROMOCION DE EXPORTACIONES;DIRECCION GENERAL DE PROMOCION DE EXPORTACIONES;CHILECOMPRA_MERCADO_PUBLICO | DATOS_GOB_INSTITUTIONS;CHILECOMPRA:1674056 | DATOS_GOB:direccion-general-de-promocion-de-exportaciones;true;false;PUBLIC_SERVICE_OR_AGENCY;true;true;false;62000680-7;ENT-RUT-62000680-7;DIRECCION GENERAL DE PROMOCION DE EXPORTACIONES;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-54FD09F0C70750E5F57B;DIRECCION GENERAL DEL CREDITO PRENDARIO;DIRECCION GENERAL DEL CREDITO PRENDARIO;CHILECOMPRA_MERCADO_PUBLICO | DATOS_GOB_INSTITUTIONS;CHILECOMPRA:7209 | DATOS_GOB:direccion_general_de_credito_prendario;true;false;PUBLIC_SERVICE_OR_AGENCY;true;true;false;;;;NO_RUT_MATCH;UNMATCHED;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-9350E95254547ECF5F55;DIRECCION NACIONAL DEL SERVICIO CIVIL;DIRECCION NACIONAL DEL SERVICIO CIVIL;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:7371;true;false;PUBLIC_SERVICE_OR_AGENCY;true;false;false;65290590-0;ENT-RUT-65290590-0;DIRECCION NACIONAL DEL SERVICIO CIVIL;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-DFE67211330A55A5CB89;DIRECCION SALUD RURAL;DIRECCION SALUD RURAL;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:118628;true;false;PUBLIC_SERVICE_OR_AGENCY;true;false;false;61974600-7;ENT-RUT-61974600-7;DIRECCION SALUD RURAL;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-46ADF4E2E4900DD8C224;DIRECCION SERVICIO DE SALUD TALCAHUANO;DIRECCION SERVICIO DE SALUD TALCAHUANO;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:7295;true;false;PUBLIC_SERVICE_OR_AGENCY;true;false;false;61607200-5;ENT-RUT-61607200-5;DIRECCION SERVICIO DE SALUD TALCAHUANO;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-C4FB38D6F9E79769E6EB;DIRECCION SERVICIO SALUD METROPOLITANO O;DIRECCION SERVICIO SALUD METROPOLITANO O;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:7272;true;false;PUBLIC_SERVICE_OR_AGENCY;true;false;false;61608400-3;ENT-RUT-61608400-3;DIRECCION SERVICIO SALUD METROPOLITANO O;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-9ACDD131A13C4BB5E9D1;Dirección Administrativa - Min. Defensa;DIRECCION ADMINISTRATIVA MIN DEFENSA;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:7228;true;false;PUBLIC_SERVICE_OR_AGENCY;true;false;false;;;;NO_RUT_MATCH;UNMATCHED;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-364E08371641C8429DC8;Dirección General de Aguas;DIRECCION GENERAL DE AGUAS;DATOS_GOB_INSTITUTIONS;DATOS_GOB:direccion_general_de_aguas;true;false;PUBLIC_SERVICE_OR_AGENCY;false;true;false;;;;NO_RUT_MATCH;UNMATCHED;https://datos.gob.cl/organization/;https://datos.gob.cl/api/3/action/organization_list?all_fields=true;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-D1081DDBB96492ADCF2A;Dirección General de Concesiones de Obras Públicas;DIRECCION GENERAL DE CONCESIONES DE OBRAS PUBLICAS;DATOS_GOB_INSTITUTIONS;DATOS_GOB:direccion-general-de-concesiones;true;false;PUBLIC_SERVICE_OR_AGENCY;false;true;false;;;;NO_RUT_MATCH;UNMATCHED;https://datos.gob.cl/organization/;https://datos.gob.cl/api/3/action/organization_list?all_fields=true;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-25B095D82C49B3887ED2;Dirección General de Obras Públicas;DIRECCION GENERAL DE OBRAS PUBLICAS;DATOS_GOB_INSTITUTIONS;DATOS_GOB:dgop;true;false;PUBLIC_SERVICE_OR_AGENCY;false;true;false;;;;NO_RUT_MATCH;UNMATCHED;https://datos.gob.cl/organization/;https://datos.gob.cl/api/3/action/organization_list?all_fields=true;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-34835528FD8B591B4C78;Dirección Nacional de Fronteras y Límites del Estado;DIRECCION NACIONAL DE FRONTERAS Y LIMITES DEL ESTADO;CHILECOMPRA_MERCADO_PUBLICO | DATOS_GOB_INSTITUTIONS;CHILECOMPRA:7187 | DATOS_GOB:direccion_nacional_de_fronteras_y_limites_del_estado;true;false;PUBLIC_SERVICE_OR_AGENCY;true;true;false;60604000-8;ENT-RUT-60604000-8;DIRECCION NACIONAL DE FRONTERAS Y LIMITES DEL ESTADO;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-C5BDFFFC8FE0DB3D9025;Dirección de Aeropuertos;DIRECCION DE AEROPUERTOS;DATOS_GOB_INSTITUTIONS;DATOS_GOB:direccion_de_aeropuertos;true;false;PUBLIC_SERVICE_OR_AGENCY;false;true;false;61209000-9;ENT-RUT-61209000-9;DIRECCION DE AEROPUERTOS;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos.gob.cl/organization/;https://datos.gob.cl/api/3/action/organization_list?all_fields=true;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-5E26635A3E3F347D3359;Dirección de Arquitectura;DIRECCION DE ARQUITECTURA;DATOS_GOB_INSTITUTIONS;DATOS_GOB:direccion_de_arquitectura;true;false;PUBLIC_SERVICE_OR_AGENCY;false;true;false;61205000-7;ENT-RUT-61205000-7;DIRECCION DE ARQUITECTURA;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos.gob.cl/organization/;https://datos.gob.cl/api/3/action/organization_list?all_fields=true;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-07A9C7BAE05AEC1678B9;Dirección de Educación Pública;DIRECCION DE EDUCACION PUBLICA;DATOS_GOB_INSTITUTIONS;DATOS_GOB:direccion-de-educacion-publica;true;false;PUBLIC_SERVICE_OR_AGENCY;false;true;false;65154016-K;ENT-RUT-65154016-K;DIRECCION DE EDUCACION PUBLICA;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos.gob.cl/organization/;https://datos.gob.cl/api/3/action/organization_list?all_fields=true;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-05F1EF3D9EC93ACB6450;Dirección de Información y Bibliotecas SISIB;DIRECCION DE INFORMACION Y BIBLIOTECAS SISIB;DATOS_GOB_INSTITUTIONS;DATOS_GOB:direccion_de_bibliotecas__archivos_y_museos;true;false;PUBLIC_SERVICE_OR_AGENCY;false;true;false;;;;NO_RUT_MATCH;UNMATCHED;https://datos.gob.cl/organization/;https://datos.gob.cl/api/3/action/organization_list?all_fields=true;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-85F7007EA25E79FD9A6D;Dirección de Obras Portuarias;DIRECCION DE OBRAS PORTUARIAS;DATOS_GOB_INSTITUTIONS;DATOS_GOB:direccion_de_obras_portuarias;true;false;PUBLIC_SERVICE_OR_AGENCY;false;true;false;;;;NO_RUT_MATCH;UNMATCHED;https://datos.gob.cl/organization/;https://datos.gob.cl/api/3/action/organization_list?all_fields=true;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-3648EB93D80F51FF7128;Dirección de Planeamiento;DIRECCION DE PLANEAMIENTO;DATOS_GOB_INSTITUTIONS;DATOS_GOB:direccion_de_planeamiento_;true;false;PUBLIC_SERVICE_OR_AGENCY;false;true;false;;;;NO_RUT_MATCH;UNMATCHED;https://datos.gob.cl/organization/;https://datos.gob.cl/api/3/action/organization_list?all_fields=true;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-FC51F4F0BB1A6030D99B;Dirección de Presupuestos;DIRECCION DE PRESUPUESTOS;DATOS_GOB_INSTITUTIONS;DATOS_GOB:direccion_de_presupuestos;true;false;PUBLIC_SERVICE_OR_AGENCY;false;true;false;;;;NO_RUT_MATCH;UNMATCHED;https://datos.gob.cl/organization/;https://datos.gob.cl/api/3/action/organization_list?all_fields=true;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-C5DEB18D0C20476627A1;Dirección de Relaciones Económicas;DIRECCION DE RELACIONES ECONOMICAS;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:7010;true;false;PUBLIC_SERVICE_OR_AGENCY;true;false;false;;;;NO_RUT_MATCH;UNMATCHED;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-E4F4D0D30FD37B4EDEC1;Dirección de Relaciones Internacionales;DIRECCION DE RELACIONES INTERNACIONALES;DATOS_GOB_INSTITUTIONS;DATOS_GOB:direccion_general_de_relaciones_economicas_internacionales;true;false;PUBLIC_SERVICE_OR_AGENCY;false;true;false;;;;NO_RUT_MATCH;UNMATCHED;https://datos.gob.cl/organization/;https://datos.gob.cl/api/3/action/organization_list?all_fields=true;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-13209E36ACFBF1E4E0B4;Dirección de Vialidad;DIRECCION DE VIALIDAD;DATOS_GOB_INSTITUTIONS;DATOS_GOB:direccion_de_vialidad;true;false;PUBLIC_SERVICE_OR_AGENCY;false;true;false;61210001-2;ENT-RUT-61210001-2;DIRECCION DE VIALIDAD;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos.gob.cl/organization/;https://datos.gob.cl/api/3/action/organization_list?all_fields=true;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
